#EffectorID	Species	Value1	Value2	Value3	Value4
effector_326	species_20	34.7	35.3	12735	326
effector_326	species_21	3.3	96.8	12736	326
effector_326	species_22	10.1	68.1	12737	326
effector_326	species_23	44.8	86	12738	326
effector_326	species_24	68.4	1.2	12739	326
effector_326	species_25	59.4	95.2	12740	326
effector_326	species_26	98.3	25.8	12741	326
effector_326	species_27	57.2	19.2	12742	326
effector_326	species_28	99.2	19.3	12743	326
effector_326	species_29	7	53	12744	326
effector_326	species_30	99.3	58.9	12745	326
effector_326	species_31	95	13.8	12746	326
effector_326	species_32	13.3	87.2	12747	326
effector_326	species_33	82.2	32.2	12748	326
effector_326	species_34	72.2	64.6	12749	326
effector_326	species_35	48.6	73.5	12750	326
effector_326	species_36	58.1	34.2	12751	326
effector_326	species_37	97.4	78.2	12752	326
effector_326	species_38	74.6	4.3	12753	326
effector_327	species_0	61.1	14.1	12754	327
effector_327	species_1	10.9	18.3	12755	327
effector_327	species_2	90.8	79.2	12756	327
effector_327	species_3	13.4	39.6	12757	327
effector_327	species_4	84.7	8	12758	327
effector_327	species_5	80.8	89.6	12759	327
effector_327	species_6	72.6	31.8	12760	327
effector_327	species_7	60	89	12761	327
effector_327	species_8	31.5	70.4	12762	327
effector_327	species_9	91.4	20.4	12763	327
effector_327	species_10	73.6	17.9	12764	327
effector_327	species_11	79.5	19.2	12765	327
effector_327	species_12	95.5	83.6	12766	327
effector_327	species_13	34.8	70	12767	327
effector_327	species_14	19.1	23.2	12768	327
effector_327	species_15	97.3	96.3	12769	327
effector_327	species_16	58.4	54.7	12770	327
effector_327	species_17	80.7	80	12771	327
effector_327	species_18	15.2	42.2	12772	327
effector_327	species_19	70.3	64.9	12773	327
effector_327	species_20	31.3	68.9	12774	327
effector_327	species_21	25	88.2	12775	327
effector_327	species_22	71.1	50.8	12776	327
effector_327	species_23	62.3	70.7	12777	327
effector_327	species_24	16.4	71.2	12778	327
effector_327	species_25	20.4	52.2	12779	327
effector_327	species_26	18	92	12780	327
effector_327	species_27	82.1	23	12781	327
effector_327	species_28	50.1	60.2	12782	327
effector_327	species_29	45	29.1	12783	327
effector_327	species_30	78.7	18.1	12784	327
effector_327	species_31	60.4	55.5	12785	327
effector_327	species_32	93.5	18.9	12786	327
effector_327	species_33	14.1	11.1	12787	327
effector_327	species_34	88.6	27.7	12788	327
effector_327	species_35	6.2	63.5	12789	327
effector_327	species_36	94.2	12.1	12790	327
effector_327	species_37	21.3	3.8	12791	327
effector_327	species_38	53	79.8	12792	327
effector_328	species_0	48	4.5	12793	328
effector_328	species_1	26	54.1	12794	328
effector_328	species_2	17.5	20.4	12795	328
effector_328	species_3	85.9	60.7	12796	328
effector_328	species_4	89	20.1	12797	328
effector_328	species_5	31.1	87.3	12798	328
effector_328	species_6	49.1	39.8	12799	328
effector_328	species_7	86.2	75.8	12800	328
effector_328	species_8	66.2	87.5	12801	328
effector_328	species_9	88.1	90.6	12802	328
effector_328	species_10	58.5	91.7	12803	328
effector_328	species_11	38.4	56.7	12804	328
effector_328	species_12	29.9	3.5	12805	328
effector_328	species_13	68.6	49.4	12806	328
effector_328	species_14	77.9	28.8	12807	328
effector_328	species_15	23.8	69.7	12808	328
effector_328	species_16	92.9	6.8	12809	328
effector_328	species_17	53.8	32.6	12810	328
effector_328	species_18	34.9	42.3	12811	328
effector_328	species_19	57.5	41.2	12812	328
effector_328	species_20	0.8	66.8	12813	328
effector_328	species_21	15.9	4.5	12814	328
effector_328	species_22	75.4	90.6	12815	328
effector_328	species_23	4.1	75.3	12816	328
effector_328	species_24	74.6	55.9	12817	328
effector_328	species_25	37.6	19.2	12818	328
effector_328	species_26	19.8	24.1	12819	328
effector_328	species_27	40.7	24.8	12820	328
effector_328	species_28	20.7	90.8	12821	328
effector_328	species_29	83.2	26.1	12822	328
effector_328	species_30	43	8.8	12823	328
effector_328	species_31	31.3	78.7	12824	328
effector_328	species_32	36.8	45.4	12825	328
effector_328	species_33	96.5	78.8	12826	328
effector_328	species_34	42.3	23.9	12827	328
effector_328	species_35	43.8	74	12828	328
effector_328	species_36	47.7	75.2	12829	328
effector_328	species_37	49.3	87.5	12830	328
effector_328	species_38	3	87.4	12831	328
effector_329	species_0	3.1	91	12832	329
effector_329	species_1	21.7	82.2	12833	329
effector_329	species_2	15.9	99.6	12834	329
effector_329	species_3	35.9	0.2	12835	329
effector_329	species_4	1.3	37.1	12836	329
effector_329	species_5	50.4	25.5	12837	329
effector_329	species_6	10.8	70.9	12838	329
effector_329	species_7	74.7	56.1	12839	329
effector_329	species_8	94.9	29.5	12840	329
effector_329	species_9	65.8	65.1	12841	329
effector_329	species_10	84.2	76.6	12842	329
effector_329	species_11	94.9	64.7	12843	329
effector_329	species_12	87.5	54.4	12844	329
effector_329	species_13	45.4	15.2	12845	329
effector_329	species_14	69.1	57.4	12846	329
effector_329	species_15	80	14.7	12847	329
effector_329	species_16	26	42.9	12848	329
effector_329	species_17	97.8	61.9	12849	329
effector_329	species_18	79.2	83.5	12850	329
effector_329	species_19	35.4	53.2	12851	329
effector_329	species_20	60.1	5.3	12852	329
effector_329	species_21	9	75.4	12853	329
effector_329	species_22	13.6	84.9	12854	329
effector_329	species_23	15.9	7.6	12855	329
effector_329	species_24	91.6	93.1	12856	329
effector_329	species_25	2.4	4.7	12857	329
effector_329	species_26	84.7	92.7	12858	329
effector_329	species_27	16.9	3.2	12859	329
effector_329	species_28	22.2	79.7	12860	329
effector_329	species_29	52.3	69.6	12861	329
effector_329	species_30	41.2	64.9	12862	329
effector_329	species_31	2.4	64.4	12863	329
effector_329	species_32	85.1	72.8	12864	329
effector_329	species_33	90.3	4.9	12865	329
effector_329	species_34	29.9	3.9	12866	329
effector_329	species_35	29.9	78	12867	329
effector_329	species_36	81.9	22.8	12868	329
effector_329	species_37	41.8	17	12869	329
effector_329	species_38	58.5	25.5	12870	329
effector_330	species_0	72.2	47.8	12871	330
effector_330	species_1	20.8	47.6	12872	330
effector_330	species_2	91.5	92.8	12873	330
effector_330	species_3	2	18.8	12874	330
effector_330	species_4	71.8	85.2	12875	330
effector_330	species_5	79.8	94.6	12876	330
effector_330	species_6	2.1	79.5	12877	330
effector_330	species_7	64.8	53.8	12878	330
effector_330	species_8	45.8	16.6	12879	330
effector_330	species_9	33.5	54	12880	330
effector_330	species_10	78	50.2	12881	330
effector_330	species_11	78.6	40	12882	330
effector_330	species_12	97.7	27.3	12883	330
effector_330	species_13	90.3	71.3	12884	330
effector_330	species_14	91.9	80.5	12885	330
effector_330	species_15	32.2	98.3	12886	330
effector_330	species_16	42.4	61.8	12887	330
effector_330	species_17	83.1	19.6	12888	330
effector_330	species_18	80.1	9.8	12889	330
effector_330	species_19	49.3	40.1	12890	330
effector_330	species_20	33.4	23.8	12891	330
effector_330	species_21	51.7	37.5	12892	330
effector_330	species_22	37.8	60.5	12893	330
effector_330	species_23	84.8	1.7	12894	330
effector_330	species_24	88.5	45.6	12895	330
effector_330	species_25	44.6	44.7	12896	330
effector_330	species_26	38.9	41.9	12897	330
effector_330	species_27	28.2	60.2	12898	330
effector_330	species_28	98.4	39.7	12899	330
effector_330	species_29	31.3	34.3	12900	330
effector_330	species_30	21.8	55.7	12901	330
effector_330	species_31	17.7	15.5	12902	330
effector_330	species_32	24.4	88.5	12903	330
effector_330	species_33	84.8	14.1	12904	330
effector_330	species_34	39.8	76.2	12905	330
effector_330	species_35	83.5	76	12906	330
effector_330	species_36	99.6	34.6	12907	330
effector_330	species_37	32.3	63.7	12908	330
effector_330	species_38	8	14.2	12909	330
effector_331	species_0	36.1	75.1	12910	331
effector_331	species_1	87.2	86.7	12911	331
effector_331	species_2	4.3	10	12912	331
effector_331	species_3	57.9	80.8	12913	331
effector_331	species_4	61.9	8.4	12914	331
effector_331	species_5	77.9	48.4	12915	331
effector_331	species_6	48.7	63.4	12916	331
effector_331	species_7	50.6	83.2	12917	331
effector_331	species_8	80	87.9	12918	331
effector_331	species_9	6.8	86.8	12919	331
effector_331	species_10	95.9	58.3	12920	331
effector_331	species_11	14.3	53.7	12921	331
effector_331	species_12	92.2	52.6	12922	331
effector_331	species_13	81.7	19.2	12923	331
effector_331	species_14	94	97.4	12924	331
effector_331	species_15	86.2	69.7	12925	331
effector_331	species_16	30	19.1	12926	331
effector_331	species_17	99.5	27.3	12927	331
effector_331	species_18	61.7	1.7	12928	331
effector_331	species_19	90.6	65.4	12929	331
effector_331	species_20	43.4	4	12930	331
effector_331	species_21	94.5	94.6	12931	331
effector_331	species_22	27.1	30.4	12932	331
effector_331	species_23	61.5	79.1	12933	331
effector_331	species_24	14.1	51.6	12934	331
effector_331	species_25	97.6	13.5	12935	331
effector_331	species_26	30.6	71.7	12936	331
effector_331	species_27	42.1	31.6	12937	331
effector_331	species_28	47.4	37.3	12938	331
effector_331	species_29	46.9	46.9	12939	331
effector_331	species_30	2.4	10.5	12940	331
effector_331	species_31	13.9	32.8	12941	331
effector_331	species_32	63.2	54.7	12942	331
effector_331	species_33	30.8	41.3	12943	331
effector_331	species_34	85.7	3.6	12944	331
effector_331	species_35	100	92.2	12945	331
effector_331	species_36	42.9	59.8	12946	331
effector_331	species_37	36.6	88.3	12947	331
effector_331	species_38	73.8	71.5	12948	331
effector_332	species_0	36.6	75.5	12949	332
effector_332	species_1	17.5	81.4	12950	332
effector_332	species_2	5	69.1	12951	332
effector_332	species_3	83.9	46.5	12952	332
effector_332	species_4	72.5	22.3	12953	332
effector_332	species_5	79.6	20.1	12954	332
effector_332	species_6	72.4	36.6	12955	332
effector_332	species_7	56.1	86.6	12956	332
effector_332	species_8	41.4	59.4	12957	332
effector_332	species_9	66.9	45.7	12958	332
effector_332	species_10	6.6	6.1	12959	332
effector_332	species_11	74.9	97.8	12960	332
effector_332	species_12	46.1	72	12961	332
effector_332	species_13	20.8	65	12962	332
effector_332	species_14	95.4	98.6	12963	332
effector_332	species_15	96	81.9	12964	332
effector_332	species_16	71	18.4	12965	332
effector_332	species_17	98.2	18.9	12966	332
effector_332	species_18	76.8	20	12967	332
effector_332	species_19	17.5	17.8	12968	332
effector_332	species_20	86.5	29.4	12969	332
effector_332	species_21	65.7	97.5	12970	332
effector_332	species_22	53.8	5.6	12971	332
effector_332	species_23	45.3	91.9	12972	332
effector_332	species_24	4.1	63.1	12973	332
effector_332	species_25	50.9	19.2	12974	332
effector_332	species_26	89.6	38.5	12975	332
effector_332	species_27	93.6	25.9	12976	332
effector_332	species_28	93.7	41.7	12977	332
effector_332	species_29	39.8	17.7	12978	332
effector_332	species_30	64	85.2	12979	332
effector_332	species_31	27.7	37.2	12980	332
effector_332	species_32	19	8.5	12981	332
effector_332	species_33	43.7	64.8	12982	332
effector_332	species_34	42.1	30.3	12983	332
effector_332	species_35	36	94.1	12984	332
effector_332	species_36	75.2	58.5	12985	332
effector_332	species_37	50.1	3.9	12986	332
effector_332	species_38	68.3	44	12987	332
effector_333	species_0	46.2	99.8	12988	333
effector_333	species_1	45.9	8	12989	333
effector_333	species_2	68.9	47.5	12990	333
effector_333	species_3	3.3	15.5	12991	333
effector_333	species_4	35.3	89.5	12992	333
effector_333	species_5	9.1	26.9	12993	333
effector_333	species_6	22.4	5.2	12994	333
effector_333	species_7	8.4	12.5	12995	333
effector_333	species_8	56.3	60.3	12996	333
effector_333	species_9	40	17.2	12997	333
effector_333	species_10	31.2	5.8	12998	333
effector_333	species_11	90.8	32.3	12999	333
effector_333	species_12	51.6	59.4	13000	333
effector_333	species_13	47.6	18.5	13001	333
effector_333	species_14	15.2	25.5	13002	333
effector_333	species_15	0.7	45.6	13003	333
effector_333	species_16	49.9	59	13004	333
effector_333	species_17	82.7	5.8	13005	333
effector_333	species_18	37.5	87	13006	333
effector_333	species_19	24.7	6.8	13007	333
effector_333	species_20	32.1	43.3	13008	333
effector_333	species_21	2.3	63.1	13009	333
effector_333	species_22	74.4	22.6	13010	333
effector_333	species_23	33	50.6	13011	333
effector_333	species_24	59	56.7	13012	333
effector_333	species_25	74.7	96.5	13013	333
effector_333	species_26	35.9	94.1	13014	333
effector_333	species_27	24.2	81.7	13015	333
effector_333	species_28	84.6	12.8	13016	333
effector_333	species_29	82.4	5.5	13017	333
effector_333	species_30	51.2	48	13018	333
effector_333	species_31	65	52.6	13019	333
effector_333	species_32	5	26.9	13020	333
effector_333	species_33	65.9	66.2	13021	333
effector_333	species_34	42.7	55.7	13022	333
effector_333	species_35	95.3	53.5	13023	333
effector_333	species_36	97.9	73.1	13024	333
effector_333	species_37	87.9	55	13025	333
effector_333	species_38	73.1	66.8	13026	333
effector_334	species_0	2.7	63.8	13027	334
effector_334	species_1	42.3	13.7	13028	334
effector_334	species_2	94.4	0.8	13029	334
effector_334	species_3	13.1	27.1	13030	334
effector_334	species_4	42.2	8.2	13031	334
effector_334	species_5	65.6	57.7	13032	334
effector_334	species_6	35	90	13033	334
effector_334	species_7	55.4	60.9	13034	334
effector_334	species_8	7.7	80.7	13035	334
effector_334	species_9	42.7	28.2	13036	334
effector_334	species_10	70.2	74.8	13037	334
effector_334	species_11	51.5	89.3	13038	334
effector_334	species_12	81.2	73.7	13039	334
effector_334	species_13	4.3	80.4	13040	334
effector_334	species_14	87.4	94.2	13041	334
effector_334	species_15	56.5	36	13042	334
effector_334	species_16	96.3	52.6	13043	334
effector_334	species_17	48.1	88.9	13044	334
effector_334	species_18	6.6	63.7	13045	334
effector_334	species_19	59.8	15	13046	334
effector_334	species_20	45.8	53.9	13047	334
effector_334	species_21	83.7	52.3	13048	334
effector_334	species_22	47.9	74.9	13049	334
effector_334	species_23	48.3	56.9	13050	334
effector_334	species_24	96	1.9	13051	334
effector_334	species_25	75.5	32.8	13052	334
effector_334	species_26	91.1	65.7	13053	334
effector_334	species_27	15.5	78.6	13054	334
effector_334	species_28	98.9	77.7	13055	334
effector_334	species_29	69.7	27.1	13056	334
effector_334	species_30	19.1	58.3	13057	334
effector_334	species_31	61.1	41.4	13058	334
effector_334	species_32	96.7	71.3	13059	334
effector_334	species_33	37.1	59.7	13060	334
effector_334	species_34	48.1	33.1	13061	334
effector_334	species_35	7.9	1.5	13062	334
effector_334	species_36	91.2	2.5	13063	334
effector_334	species_37	86.7	59.8	13064	334
effector_334	species_38	38.7	94.7	13065	334
effector_335	species_0	74	66.4	13066	335
effector_335	species_1	17.3	91.9	13067	335
effector_335	species_2	31.9	56.4	13068	335
effector_335	species_3	67	71.7	13069	335
effector_335	species_4	65.8	98.2	13070	335
effector_335	species_5	18.2	71.6	13071	335
effector_335	species_6	57.8	16.9	13072	335
effector_335	species_7	7.1	1.5	13073	335
effector_335	species_8	48.8	65	13074	335
effector_335	species_9	80.2	73.2	13075	335
effector_335	species_10	74.6	83.9	13076	335
effector_335	species_11	50.1	7.9	13077	335
effector_335	species_12	32	45.6	13078	335
effector_335	species_13	46.9	20.7	13079	335
effector_335	species_14	5.8	43.5	13080	335
effector_335	species_15	76.9	29.9	13081	335
effector_335	species_16	42	59.3	13082	335
effector_335	species_17	75.6	16.5	13083	335
effector_335	species_18	14.3	77.6	13084	335
effector_335	species_19	65.8	16.2	13085	335
effector_335	species_20	69.4	85.8	13086	335
effector_335	species_21	41.7	18.6	13087	335
effector_335	species_22	52.2	72.4	13088	335
effector_335	species_23	30.3	25.4	13089	335
effector_335	species_24	18.9	91.6	13090	335
effector_335	species_25	86.4	80.7	13091	335
effector_335	species_26	38.1	0.4	13092	335
effector_335	species_27	51.1	95.6	13093	335
effector_335	species_28	57.8	98.8	13094	335
effector_335	species_29	78.8	60.5	13095	335
effector_335	species_30	65.7	43.2	13096	335
effector_335	species_31	72.4	44.7	13097	335
effector_335	species_32	65.9	17.3	13098	335
effector_335	species_33	4.7	89.2	13099	335
effector_335	species_34	57.3	7.1	13100	335
effector_335	species_35	3	61.3	13101	335
effector_335	species_36	96.3	54.6	13102	335
effector_335	species_37	76.3	19.3	13103	335
effector_335	species_38	62.1	41.8	13104	335
effector_336	species_0	70.1	89.8	13105	336
effector_336	species_1	17.1	8.5	13106	336
effector_336	species_2	35.5	99.5	13107	336
effector_336	species_3	27.2	93.1	13108	336
effector_336	species_4	54.8	32.9	13109	336
effector_336	species_5	6.2	47.6	13110	336
effector_336	species_6	56.8	58.4	13111	336
effector_336	species_7	57.2	30.7	13112	336
effector_336	species_8	19.1	3.3	13113	336
effector_336	species_9	77.3	85.2	13114	336
effector_336	species_10	73.5	13.8	13115	336
effector_336	species_11	14.7	96.1	13116	336
effector_336	species_12	61.8	47.7	13117	336
effector_336	species_13	80.2	31.3	13118	336
effector_336	species_14	44.4	95.8	13119	336
effector_336	species_15	19.8	31.1	13120	336
effector_336	species_16	47.2	64.9	13121	336
effector_336	species_17	55.8	1.8	13122	336
effector_336	species_18	24.7	66.8	13123	336
effector_336	species_19	89	91.9	13124	336
effector_336	species_20	55.2	6.6	13125	336
effector_336	species_21	2.9	46.2	13126	336
effector_336	species_22	46.2	91.6	13127	336
effector_336	species_23	68.9	68.7	13128	336
effector_336	species_24	5.6	9.1	13129	336
effector_336	species_25	27.1	81.6	13130	336
effector_336	species_26	60.1	4	13131	336
effector_336	species_27	1.1	26.1	13132	336
effector_336	species_28	3.9	1.6	13133	336
effector_336	species_29	40.4	26	13134	336
effector_336	species_30	14.4	79.2	13135	336
effector_336	species_31	36.2	12.9	13136	336
effector_336	species_32	96.6	15.2	13137	336
effector_336	species_33	78.9	62.3	13138	336
effector_336	species_34	96.3	0.3	13139	336
effector_336	species_35	69.5	70.3	13140	336
effector_336	species_36	5.2	29.6	13141	336
effector_336	species_37	36.1	50.7	13142	336
effector_336	species_38	57.9	2.4	13143	336
effector_337	species_0	45.4	94.9	13144	337
effector_337	species_1	72.8	28.3	13145	337
effector_337	species_2	39.1	20.8	13146	337
effector_337	species_3	71.1	80.5	13147	337
effector_337	species_4	93.3	51.9	13148	337
effector_337	species_5	52.4	56.8	13149	337
effector_337	species_6	94.6	78.8	13150	337
effector_337	species_7	69	46.8	13151	337
effector_337	species_8	30.9	80.1	13152	337
effector_337	species_9	11.3	14.1	13153	337
effector_337	species_10	90.4	39.9	13154	337
effector_337	species_11	56.9	51.6	13155	337
effector_337	species_12	49.6	73.6	13156	337
effector_337	species_13	82.6	76.4	13157	337
effector_337	species_14	47.1	20.6	13158	337
effector_337	species_15	59.7	40.2	13159	337
effector_337	species_16	89	8.9	13160	337
effector_337	species_17	87.7	67.9	13161	337
effector_337	species_18	95.3	86.6	13162	337
effector_337	species_19	19.3	93	13163	337
effector_337	species_20	16.6	48.3	13164	337
effector_337	species_21	5.6	23.1	13165	337
effector_337	species_22	19.4	98.4	13166	337
effector_337	species_23	55.5	81.6	13167	337
effector_337	species_24	11.7	55.7	13168	337
effector_337	species_25	46.5	37.8	13169	337
effector_337	species_26	63.5	28.3	13170	337
effector_337	species_27	39	78.6	13171	337
effector_337	species_28	6.6	16.4	13172	337
effector_337	species_29	37	35.4	13173	337
effector_337	species_30	9.8	22.6	13174	337
effector_337	species_31	55.4	26.4	13175	337
effector_337	species_32	62.5	5.7	13176	337
effector_337	species_33	57.3	83.6	13177	337
effector_337	species_34	42.9	14.3	13178	337
effector_337	species_35	95.5	44	13179	337
effector_337	species_36	97.3	38.3	13180	337
effector_337	species_37	4	39.5	13181	337
effector_337	species_38	92.8	79.1	13182	337
effector_338	species_0	12.7	45.7	13183	338
effector_338	species_1	38	79.3	13184	338
effector_338	species_2	10.2	55	13185	338
effector_338	species_3	33.1	72	13186	338
effector_338	species_4	98.2	61.6	13187	338
effector_338	species_5	77	92.3	13188	338
effector_338	species_6	72.6	19.9	13189	338
effector_338	species_7	79	62.8	13190	338
effector_338	species_8	40.7	31.1	13191	338
effector_338	species_9	94.4	24.4	13192	338
effector_338	species_10	56.2	11.5	13193	338
effector_338	species_11	94.4	71	13194	338
effector_338	species_12	1.3	92.2	13195	338
effector_338	species_13	98.1	71.9	13196	338
effector_338	species_14	26.7	55.9	13197	338
effector_338	species_15	96.1	15.9	13198	338
effector_338	species_16	89.3	92.1	13199	338
effector_338	species_17	56	15.7	13200	338
effector_338	species_18	94.8	13.2	13201	338
effector_338	species_19	64	68.7	13202	338
effector_338	species_20	3.1	48.2	13203	338
effector_338	species_21	86	65	13204	338
effector_338	species_22	70.5	52.2	13205	338
effector_338	species_23	52.4	51.6	13206	338
effector_338	species_24	38.9	37.1	13207	338
effector_338	species_25	2.5	39	13208	338
effector_338	species_26	79.9	87.9	13209	338
effector_338	species_27	59.7	25.2	13210	338
effector_338	species_28	7.4	61	13211	338
effector_338	species_29	99.7	85.5	13212	338
effector_338	species_30	57.6	48.2	13213	338
effector_338	species_31	39.4	65.1	13214	338
effector_338	species_32	73	35.1	13215	338
effector_338	species_33	91.5	8	13216	338
effector_338	species_34	18.9	77.6	13217	338
effector_338	species_35	30.9	30.2	13218	338
effector_338	species_36	96.7	21.4	13219	338
effector_338	species_37	34	4.5	13220	338
effector_338	species_38	3.8	82	13221	338
effector_339	species_0	93.4	84.9	13222	339
effector_339	species_1	98.3	33	13223	339
effector_339	species_2	18.8	72.6	13224	339
effector_339	species_3	51.6	25.5	13225	339
effector_339	species_4	7.1	95.3	13226	339
effector_339	species_5	81.5	60.7	13227	339
effector_339	species_6	35.5	1.7	13228	339
effector_339	species_7	84.3	60.1	13229	339
effector_339	species_8	82.5	49.4	13230	339
effector_339	species_9	80.6	49.7	13231	339
effector_339	species_10	67.3	47.8	13232	339
effector_339	species_11	95.2	52.3	13233	339
effector_339	species_12	89.1	18.1	13234	339
effector_339	species_13	75	3.2	13235	339
effector_339	species_14	16	8.4	13236	339
effector_339	species_15	58.5	97	13237	339
effector_339	species_16	13.5	62	13238	339
effector_339	species_17	6.1	87.8	13239	339
effector_339	species_18	12.5	32.2	13240	339
effector_339	species_19	49.5	35.9	13241	339
effector_339	species_20	10.1	3	13242	339
effector_339	species_21	94.2	0.6	13243	339
effector_339	species_22	34.8	41.4	13244	339
effector_339	species_23	49.2	82.1	13245	339
effector_339	species_24	61.8	15.6	13246	339
effector_339	species_25	33.2	28.2	13247	339
effector_339	species_26	85.7	90.2	13248	339
effector_339	species_27	34.1	97.9	13249	339
effector_339	species_28	39	58.6	13250	339
effector_339	species_29	99.9	92.8	13251	339
effector_339	species_30	41.8	63.6	13252	339
effector_339	species_31	29.3	15.5	13253	339
effector_339	species_32	68.7	84.1	13254	339
effector_339	species_33	40.4	16.5	13255	339
effector_339	species_34	53	91.7	13256	339
effector_339	species_35	83	27.7	13257	339
effector_339	species_36	17.8	31.9	13258	339
effector_339	species_37	70.2	35.4	13259	339
effector_339	species_38	54.5	29.3	13260	339
effector_340	species_0	65.7	53.3	13261	340
effector_340	species_1	54.2	29.6	13262	340
effector_340	species_2	8.6	69.6	13263	340
effector_340	species_3	42.5	30.6	13264	340
effector_340	species_4	53.7	55.9	13265	340
effector_340	species_5	26.3	90.3	13266	340
effector_340	species_6	99.2	45.3	13267	340
effector_340	species_7	93.4	42.5	13268	340
effector_340	species_8	18.4	19	13269	340
effector_340	species_9	59	63.3	13270	340
effector_340	species_10	74.5	12.5	13271	340
effector_340	species_11	23.3	83.5	13272	340
effector_340	species_12	14.1	64.7	13273	340
effector_340	species_13	73.6	95.6	13274	340
effector_340	species_14	92.1	33.8	13275	340
effector_340	species_15	64.4	72.4	13276	340
effector_340	species_16	23.4	17.8	13277	340
effector_340	species_17	92.2	77.6	13278	340
effector_340	species_18	53.8	34	13279	340
effector_340	species_19	89.7	67.9	13280	340
effector_340	species_20	8.2	38.5	13281	340
effector_340	species_21	0.8	95.2	13282	340
effector_340	species_22	42.7	66.2	13283	340
effector_340	species_23	3.7	97.5	13284	340
effector_340	species_24	22.1	92.2	13285	340
effector_340	species_25	84.1	77.3	13286	340
effector_340	species_26	88.2	73.5	13287	340
effector_340	species_27	3.5	75.7	13288	340
effector_340	species_28	85.2	55	13289	340
effector_340	species_29	43.2	48	13290	340
effector_340	species_30	55.5	18.3	13291	340
effector_340	species_31	45.4	80.8	13292	340
effector_340	species_32	58.8	29.6	13293	340
effector_340	species_33	24.9	34.7	13294	340
effector_340	species_34	1.3	39.9	13295	340
effector_340	species_35	83	14.9	13296	340
effector_340	species_36	4.2	58	13297	340
effector_340	species_37	90.4	32.8	13298	340
effector_340	species_38	2.1	72.6	13299	340
effector_341	species_0	89.3	78.6	13300	341
effector_341	species_1	94.4	45.7	13301	341
effector_341	species_2	65.8	38.8	13302	341
effector_341	species_3	40.6	67.4	13303	341
effector_341	species_4	24.9	53.8	13304	341
effector_341	species_5	12.1	20.6	13305	341
effector_341	species_6	57.4	28.8	13306	341
effector_341	species_7	21.2	69.8	13307	341
effector_341	species_8	94.5	95.1	13308	341
effector_341	species_9	79.1	8.7	13309	341
effector_341	species_10	55.8	26	13310	341
effector_341	species_11	29.8	36.7	13311	341
effector_341	species_12	10.5	55.1	13312	341
effector_341	species_13	31.1	65.5	13313	341
effector_341	species_14	55.6	71.4	13314	341
effector_341	species_15	10.1	88.8	13315	341
effector_341	species_16	90.7	95.3	13316	341
effector_341	species_17	31	89.6	13317	341
effector_341	species_18	72.6	74.4	13318	341
effector_341	species_19	9.4	51.4	13319	341
effector_341	species_20	17.5	34.2	13320	341
effector_341	species_21	30	73.3	13321	341
effector_341	species_22	78.2	5.8	13322	341
effector_341	species_23	84.3	75.7	13323	341
effector_341	species_24	30	69	13324	341
effector_341	species_25	2.4	74.4	13325	341
effector_341	species_26	56.9	1.3	13326	341
effector_341	species_27	58.9	91.1	13327	341
effector_341	species_28	59.1	17.9	13328	341
effector_341	species_29	43.3	34	13329	341
effector_341	species_30	80.2	57.4	13330	341
effector_341	species_31	74.7	29.3	13331	341
effector_341	species_32	18.8	28.8	13332	341
effector_341	species_33	82.4	93.3	13333	341
effector_341	species_34	45.5	23.4	13334	341
effector_341	species_35	51.7	75.5	13335	341
effector_341	species_36	55.7	5.3	13336	341
effector_341	species_37	4.3	28.2	13337	341
effector_341	species_38	15.5	48.7	13338	341
effector_342	species_0	58.2	6.3	13339	342
effector_342	species_1	87.4	86.5	13340	342
effector_342	species_2	36.9	37.1	13341	342
effector_342	species_3	98.8	45.7	13342	342
effector_342	species_4	5	31.5	13343	342
effector_342	species_5	43.6	55.7	13344	342
effector_342	species_6	70.1	76	13345	342
effector_342	species_7	95.5	75.3	13346	342
effector_342	species_8	99	50.1	13347	342
effector_342	species_9	78.7	32.8	13348	342
effector_342	species_10	11.8	83.4	13349	342
effector_342	species_11	92.9	77	13350	342
effector_342	species_12	33.6	46.1	13351	342
effector_342	species_13	48.1	27.2	13352	342
effector_342	species_14	17.1	50.5	13353	342
effector_342	species_15	73	89.5	13354	342
effector_342	species_16	29.1	76.5	13355	342
effector_342	species_17	80.2	79.8	13356	342
effector_342	species_18	35.5	45.8	13357	342
effector_342	species_19	43.9	57.6	13358	342
effector_342	species_20	47	65.1	13359	342
effector_342	species_21	84.3	10.2	13360	342
effector_342	species_22	32.5	72.4	13361	342
effector_342	species_23	5.1	16.6	13362	342
effector_342	species_24	12.3	17.9	13363	342
effector_342	species_25	11.6	43	13364	342
effector_342	species_26	72.5	75.6	13365	342
effector_342	species_27	71.9	89.8	13366	342
effector_342	species_28	47	32.7	13367	342
effector_342	species_29	72.7	15.1	13368	342
effector_342	species_30	10.1	35.1	13369	342
effector_342	species_31	60.8	10.5	13370	342
effector_342	species_32	38.4	29.7	13371	342
effector_342	species_33	62.7	16.7	13372	342
effector_342	species_34	98.6	82.3	13373	342
effector_342	species_35	16.2	80.4	13374	342
effector_342	species_36	26.1	30.2	13375	342
effector_342	species_37	61.3	14.7	13376	342
effector_342	species_38	91.4	44.6	13377	342
effector_343	species_0	54.4	64.8	13378	343
effector_343	species_1	39.8	82.6	13379	343
effector_343	species_2	26.4	49.9	13380	343
